Date,Close/Last,Volume,Open,High,Low
01/21/2021,$2.65,2619178,$2.5025,$3.2898,$2.50
01/20/2021,$2.50,1238588,$2.22,$2.90,$2.22
01/19/2021,$2.22,263108,$2.11,$2.29,$2.04
01/15/2021,$2.06,187762,$2.11,$2.15,$2.03
01/14/2021,$2.15,687093,$2.01,$2.33,$2.00
01/13/2021,$2.0001,98320,$2.06,$2.06,$1.96
01/12/2021,$2.06,190544,$1.97,$2.07,$1.97
01/11/2021,$1.97,147647,$1.95,$2.04,$1.94
01/08/2021,$1.92,84198,$1.89,$1.95,$1.86
01/07/2021,$1.91,95247,$1.89,$1.98,$1.8757
01/06/2021,$1.85,322077,$1.86,$2.025,$1.83
01/05/2021,$1.89,123158,$1.89,$1.92,$1.82
01/04/2021,$1.88,117930,$1.86,$1.92,$1.82
12/31/2020,$1.82,86899,$1.86,$1.86,$1.80
12/30/2020,$1.85,59815,$1.88,$1.9399,$1.83
12/29/2020,$1.87,41746,$1.90,$1.94,$1.8693
12/28/2020,$1.88,72837,$1.93,$1.95,$1.85
12/24/2020,$1.88,36410,$1.85,$1.92,$1.85
12/23/2020,$1.88,98584,$1.86,$1.9336,$1.86
12/22/2020,$1.95,315611,$1.88,$1.99,$1.83
12/21/2020,$2.16,757320,$1.75,$2.20,$1.75
12/18/2020,$1.75,34911,$1.75,$1.7999,$1.75
12/17/2020,$1.765,85124,$1.74,$1.81,$1.74
12/16/2020,$1.75,66582,$1.74,$1.7846,$1.7341
12/15/2020,$1.7298,37981,$1.71,$1.73,$1.70
12/14/2020,$1.70,62114,$1.70,$1.7244,$1.65
12/11/2020,$1.71,53492,$1.74,$1.7563,$1.70
12/10/2020,$1.74,37997,$1.73,$1.76,$1.725
12/09/2020,$1.73,67270,$1.74,$1.77,$1.70
12/08/2020,$1.74,140633,$1.78,$1.82,$1.72
12/07/2020,$1.83,87965,$1.85,$1.88,$1.82
12/04/2020,$1.87,68224,$1.85,$1.87,$1.82
12/03/2020,$1.84,50064,$1.87,$1.89,$1.8197
12/02/2020,$1.87,49034,$1.86,$1.8813,$1.8048
12/01/2020,$1.84,59668,$1.83,$1.8799,$1.80
11/30/2020,$1.83,239074,$1.99,$2.1065,$1.83
11/27/2020,$1.97,139775,$1.87,$1.97,$1.87
11/25/2020,$1.91,169930,$1.81,$1.91,$1.7701
11/24/2020,$1.81,267912,$1.73,$1.85,$1.7199
11/23/2020,$1.72,61565,$1.72,$1.74,$1.70
11/20/2020,$1.70,40752,$1.71,$1.7101,$1.66
11/19/2020,$1.70,46203,$1.66,$1.7196,$1.6501
11/18/2020,$1.66,48373,$1.69,$1.6954,$1.64
11/17/2020,$1.68,103477,$1.69,$1.74,$1.63
11/16/2020,$1.67,68408,$1.63,$1.698,$1.63
11/13/2020,$1.63,117038,$1.60,$1.64,$1.56
11/12/2020,$1.58,138189,$1.56,$1.6801,$1.56
11/11/2020,$1.58,51037,$1.57,$1.58,$1.5296
11/10/2020,$1.57,73504,$1.56,$1.58,$1.51
11/09/2020,$1.56,62560,$1.61,$1.61,$1.54
11/06/2020,$1.58,81537,$1.57,$1.6299,$1.55
11/05/2020,$1.59,75469,$1.54,$1.62,$1.54
11/04/2020,$1.57,46486,$1.55,$1.61,$1.55
11/03/2020,$1.57,109820,$1.62,$1.62,$1.54
11/02/2020,$1.53,35489,$1.54,$1.54,$1.50
10/30/2020,$1.52,45408,$1.52,$1.54,$1.4801
10/29/2020,$1.55,71845,$1.54,$1.55,$1.5081
10/28/2020,$1.50,62221,$1.53,$1.53,$1.46
10/27/2020,$1.52,50881,$1.46,$1.54,$1.46
10/26/2020,$1.46,247866,$1.51,$1.5201,$1.45
10/23/2020,$1.50,70742,$1.57,$1.5921,$1.49
10/22/2020,$1.55,93427,$1.55,$1.59,$1.49
10/21/2020,$1.525,159216,$1.50,$1.54,$1.47
10/20/2020,$1.5045,191629,$1.52,$1.55,$1.4507
10/19/2020,$1.53,602368,$1.62,$1.654,$1.51
10/16/2020,$1.70,5433630,$1.50,$1.99,$1.4936
10/15/2020,$1.50,45417,$1.49,$1.505,$1.47
10/14/2020,$1.505,132436,$1.57,$1.57,$1.47
10/13/2020,$1.57,140658,$1.64,$1.64,$1.51
10/12/2020,$1.61,209557,$1.6417,$1.65,$1.5401
10/09/2020,$1.63,1080796,$1.51,$1.73,$1.4769
10/08/2020,$1.50,32262,$1.48,$1.50,$1.4501
